"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2016-04-01,1806.8266012962
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2016-07-01,2266.5592412189
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2016-10-01,2450.569024742
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2017-01-01,1119.8487463041
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2017-04-01,1869.1704832303
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2017-07-01,2285.9218098256
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2017-10-01,2846.3511902385
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2018-01-01,1517.7530995608
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2018-04-01,2163.5782181014
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2018-07-01,1910.9149467087
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2018-10-01,2029.0626016743
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2019-01-01,733.67577645743
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2019-04-01,1465.4939086867
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2019-07-01,1872.6068611858
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2019-10-01,2118.6961123827
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2020-01-01,843.52392512512
